"","Installed Capacity (MWelec)","tech","Ref ID","Date","run","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_planning_date","passed_connection","passed_connection_time","passed_connection_time_wk","passed_connection_date","passed_construction","passed_construction_time","passed_construction_time_wk","passed_construction_date"
"1416",9,"Wind Onshore",4688,2030-03-01,5,"Completed","Planning",FALSE,26179200,43.2857142857143,2030-12-29,TRUE,40,5.71428571428571,2031-02-07,TRUE,12614400,20.8571428571429,2031-07-03
"1417",4.1,"Solar Photovoltaics",6325,2030-03-01,5,"Completed","Planning",TRUE,14515200,24,2030-08-16,TRUE,387,55.2857142857143,2031-09-07,TRUE,5270400,8.71428571428572,2031-11-07
"1418",2,"Solar Photovoltaics",16583,2030-03-01,5,"Completed","Planning",TRUE,9849600,16.2857142857143,2030-06-23,TRUE,513,73.2857142857143,2031-11-18,TRUE,5616000,9.28571428571429,2032-01-22
"1419",0.25,"Wind Onshore",13995,2030-04-01,5,"Completed","Planning",FALSE,36806400,60.8571428571429,2031-06-01,TRUE,1595,227.857142857143,2035-10-13,TRUE,34300800,56.7142857142857,2036-11-13
"1420",0.85,"Wind Onshore",13668,2030-04-01,5,"Completed","Planning",TRUE,29548800,48.8571428571429,2031-03-09,TRUE,3267,466.714285714286,2040-02-17,TRUE,33609600,55.5714285714286,2041-03-12
"1421",13.8,"Wind Onshore",4108,2030-04-01,5,"Completed","Planning",TRUE,220147200,364,2037-03-23,TRUE,1889,269.857142857143,2042-05-25,TRUE,41644800,68.8571428571429,2043-09-19
"1422",3.5,"Solar Photovoltaics",18060,2030-04-01,5,"Completed","Planning",TRUE,36806400,60.8571428571429,2031-06-01,TRUE,646,92.2857142857143,2033-03-08,TRUE,10281600,17,2033-07-05
"1423",6.7,"Solar Photovoltaics",5463,2030-04-01,5,"Completed","Planning",TRUE,20217600,33.4285714285714,2030-11-21,FALSE,603,86.1428571428571,2032-07-16,TRUE,12960000,21.4285714285714,2032-12-13
"1424",46.8,"Wind Onshore",7406,2030-05-01,5,"Completed","Planning",FALSE,90892800,150.285714285714,2033-03-18,TRUE,239,34.1428571428571,2033-11-12,TRUE,36892800,61,2035-01-13
"1425",5,"Wind Onshore",3118,2030-05-01,5,"Completed","Planning",TRUE,5356800,8.85714285714286,2030-07-02,TRUE,986,140.857142857143,2033-03-14,TRUE,32140800,53.1428571428571,2034-03-21
"1426",7.1,"Wind Onshore",4139,2030-05-01,5,"Completed","Planning",FALSE,166838400,275.857142857143,2035-08-14,TRUE,3267,466.714285714286,2044-07-24,TRUE,15811200,26.1428571428571,2045-01-23
"1427",11.7,"Wind Onshore",3244,2030-05-01,5,"Completed","Planning",TRUE,55209600,91.2857142857143,2032-01-30,FALSE,1428,204,2035-12-28,TRUE,59356800,98.1428571428572,2037-11-14
"1428",4.9,"Solar Photovoltaics",6002,2030-05-01,5,"Completed","Planning",TRUE,56160000,92.8571428571429,2032-02-10,TRUE,879,125.571428571429,2034-07-08,TRUE,18316800,30.2857142857143,2035-02-05
"1429",NA,"Solar Photovoltaics",10590,2030-05-01,5,"Completed","Planning",TRUE,30672000,50.7142857142857,2031-04-21,TRUE,401,57.2857142857143,2032-05-26,TRUE,2419200,4,2032-06-23
"1430",NA,"Wind Onshore",8200,2030-06-01,5,"Completed","Planning",TRUE,46828800,77.4285714285714,2031-11-25,TRUE,303,43.2857142857143,2032-09-23,TRUE,41126400,68,2034-01-12
"1431",0.15,"Wind Onshore",9599,2030-06-01,5,"Completed","Planning",FALSE,16416000,27.1428571428571,2030-12-08,TRUE,1039,148.428571428571,2033-10-12,TRUE,25315200,41.8571428571429,2034-08-01
"1432",22,"Wind Onshore",4563,2030-06-01,5,"Completed","Planning",FALSE,25315200,41.8571428571429,2031-03-21,TRUE,1466,209.428571428571,2035-03-26,TRUE,78883200,130.428571428571,2037-09-24
"1433",NA,"Solar Photovoltaics",10590,2030-06-01,5,"Completed","Planning",TRUE,15292800,25.2857142857143,2030-11-25,TRUE,272,38.8571428571429,2031-08-24,TRUE,27648000,45.7142857142857,2032-07-09
"1434",1,"Solar Photovoltaics",14123,2030-06-01,5,"Completed","Planning",TRUE,72057600,119.142857142857,2032-09-12,FALSE,603,86.1428571428571,2034-05-08,TRUE,5616000,9.28571428571429,2034-07-12
"1435",30,"Wind Onshore",3252,2030-07-01,5,"Completed","Planning",TRUE,97632000,161.428571428571,2033-08-04,TRUE,1740,248.571428571429,2038-05-10,TRUE,52531200,86.8571428571429,2040-01-08
"1436",NA,"Wind Onshore",18379,2030-07-01,5,"Completed","Planning",TRUE,87091200,144,2033-04-04,TRUE,987,141,2035-12-17,TRUE,46828800,77.4285714285714,2037-06-11
"1437",15,"Wind Onshore",4066,2030-07-01,5,"Completed","Planning",FALSE,56851200,94,2032-04-19,TRUE,1691,241.571428571429,2036-12-05,TRUE,15638400,25.8571428571429,2037-06-04
"1438",2,"Solar Photovoltaics",16451,2030-07-01,5,"Completed","Planning",TRUE,16070400,26.5714285714286,2031-01-03,TRUE,401,57.2857142857143,2032-02-08,TRUE,27648000,45.7142857142857,2032-12-24
"1439",NA,"Solar Photovoltaics",17417,2030-07-01,5,"Completed","Planning",TRUE,25920000,42.8571428571429,2031-04-27,TRUE,494,70.5714285714286,2032-09-02,TRUE,5270400,8.71428571428572,2032-11-02
"1440",0.6,"Wind Onshore",17257,2030-08-01,5,"Completed","Planning",TRUE,99273600,164.142857142857,2033-09-23,TRUE,2251,321.571428571429,2039-11-22,TRUE,36201600,59.8571428571429,2041-01-14
"1441",5.6,"Wind Onshore",4283,2030-08-01,5,"Completed","Planning",TRUE,141264000,233.571428571429,2035-01-22,TRUE,752,107.428571428571,2037-02-12,TRUE,19612800,32.4285714285714,2037-09-27
"1442",18.4,"Wind Onshore",3953,2030-08-01,5,"Completed","Planning",TRUE,10972800,18.1428571428571,2030-12-06,FALSE,640,91.4285714285714,2032-09-06,TRUE,28857600,47.7142857142857,2033-08-06
"1443",4.9,"Solar Photovoltaics",6121,2030-08-01,5,"Completed","Planning",TRUE,12787200,21.1428571428571,2030-12-27,TRUE,495,70.7142857142857,2032-05-05,TRUE,4665600,7.71428571428571,2032-06-28
"1444",25,"Solar Photovoltaics",6024,2030-08-01,5,"Completed","Planning",TRUE,26006400,43,2031-05-29,TRUE,313,44.7142857142857,2032-04-06,TRUE,5788800,9.57142857142857,2032-06-12
"1445",9,"Wind Onshore",4725,2030-09-01,5,"Completed","Planning",TRUE,146534400,242.285714285714,2035-04-24,TRUE,818,116.857142857143,2037-07-20,TRUE,28857600,47.7142857142857,2038-06-19
"1446",0.8,"Wind Onshore",7273,2030-09-01,5,"Completed","Planning",TRUE,46828800,77.4285714285714,2032-02-25,FALSE,1623,231.857142857143,2036-08-05,TRUE,36892800,61,2037-10-06
"1447",0.25,"Wind Onshore",8279,2030-09-01,5,"Completed","Planning",TRUE,50284800,83.1428571428572,2032-04-05,TRUE,398,56.8571428571429,2033-05-08,TRUE,29548800,48.8571428571429,2034-04-15
"1448",5.9,"Solar Photovoltaics",4884,2030-09-01,5,"Completed","Planning",FALSE,56160000,92.8571428571429,2032-06-12,TRUE,503,71.8571428571428,2033-10-28,TRUE,5616000,9.28571428571429,2034-01-01
"1449",NA,"Solar Photovoltaics",17468,2030-09-01,5,"Completed","Planning",TRUE,16934400,28,2031-03-16,TRUE,568,81.1428571428571,2032-10-04,TRUE,20217600,33.4285714285714,2033-05-26
"1450",NA,"Wind Onshore",15152,2030-10-01,5,"Completed","Planning",FALSE,19353600,32,2031-05-13,TRUE,1691,241.571428571429,2035-12-29,TRUE,65232000,107.857142857143,2038-01-22
"1451",15,"Wind Onshore",3254,2030-10-01,5,"Completed","Planning",TRUE,119750400,198,2034-07-18,TRUE,3267,466.714285714286,2043-06-28,TRUE,15638400,25.8571428571429,2043-12-26
"1452",25,"Wind Onshore",4112,2030-10-01,5,"Completed","Planning",FALSE,195782400,323.714285714286,2036-12-14,FALSE,568,81.1428571428571,2038-07-05,TRUE,21427200,35.4285714285714,2039-03-10
"1453",39.5,"Solar Photovoltaics",6829,2030-10-01,5,"Completed","Planning",TRUE,2678400,4.42857142857143,2030-11-01,TRUE,568,81.1428571428571,2032-05-22,TRUE,9849600,16.2857142857143,2032-09-13
"1454",6.2,"Solar Photovoltaics",5614,2030-10-01,5,"Completed","Planning",TRUE,22636800,37.4285714285714,2031-06-20,TRUE,603,86.1428571428571,2033-02-12,TRUE,5270400,8.71428571428572,2033-04-14
"1455",0.25,"Wind Onshore",9675,2030-11-01,5,"Completed","Planning",TRUE,26179200,43.2857142857143,2031-08-31,FALSE,987,141,2034-05-14,TRUE,26265600,43.4285714285714,2035-03-14
"1456",24,"Wind Onshore",4957,2030-11-01,5,"Completed","Planning",TRUE,106790400,176.571428571429,2034-03-21,FALSE,687,98.1428571428571,2036-02-06,TRUE,37584000,62.1428571428571,2037-04-16
"1457",NA,"Solar Photovoltaics",14126,2030-11-01,5,"Completed","Planning",TRUE,21513600,35.5714285714286,2031-07-08,TRUE,387,55.2857142857143,2032-07-29,TRUE,10281600,17,2032-11-25
"1458",0.15,"Solar Photovoltaics",15229,2030-11-01,5,"Completed","Planning",TRUE,5443200,9,2031-01-03,TRUE,683,97.5714285714286,2032-11-16,TRUE,2419200,4,2032-12-14
"1459",19.5,"Wind Onshore",3263,2030-12-01,5,"Completed","Planning",FALSE,38361600,63.4285714285714,2032-02-18,TRUE,240,34.2857142857143,2032-10-15,TRUE,36806400,60.8571428571429,2033-12-15
"1460",0.3,"Wind Onshore",7719,2030-12-01,5,"Completed","Planning",TRUE,30153600,49.8571428571429,2031-11-15,TRUE,1428,204,2035-10-13,TRUE,54259200,89.7142857142857,2037-07-02
"1461",0.85,"Wind Onshore",14130,2030-12-01,5,"Completed","Planning",TRUE,29548800,48.8571428571429,2031-11-08,TRUE,422,60.2857142857143,2033-01-03,TRUE,25315200,41.8571428571429,2033-10-23
"1462",21.8,"Solar Photovoltaics",5184,2030-12-01,5,"Completed","Planning",TRUE,36806400,60.8571428571429,2032-01-31,FALSE,486,69.4285714285714,2033-05-31,TRUE,8640000,14.2857142857143,2033-09-08
"1463",6.2,"Solar Photovoltaics",5614,2030-12-01,5,"Completed","Planning",TRUE,14601600,24.1428571428571,2031-05-19,FALSE,313,44.7142857142857,2032-03-27,TRUE,22809600,37.7142857142857,2032-12-16
"1464",0.5,"Wind Onshore",15355,2031-01-01,5,"Completed","Planning",TRUE,7084800,11.7142857142857,2031-03-24,TRUE,1141,163,2034-05-08,TRUE,52531200,86.8571428571429,2036-01-06
"1465",20.7,"Wind Onshore",4042,2031-01-01,5,"Completed","Planning",TRUE,43545600,72,2032-05-19,TRUE,1620,231.428571428571,2036-10-25,TRUE,28857600,47.7142857142857,2037-09-24
"1466",0.5,"Wind Onshore",7329,2031-01-01,5,"Completed","Planning",TRUE,141264000,233.571428571429,2035-06-24,FALSE,1466,209.428571428571,2039-06-29,TRUE,52531200,86.8571428571429,2041-02-26
"1467",0.9,"Wind Onshore",13670,2031-01-01,5,"Completed","Planning",TRUE,32832000,54.2857142857143,2032-01-16,TRUE,480,68.5714285714286,2033-05-10,TRUE,78883200,130.428571428571,2035-11-09
"1468",16.1,"Wind Onshore",3600,2031-01-01,5,"Completed","Planning",TRUE,90892800,150.285714285714,2033-11-18,TRUE,1428,204,2037-10-16,TRUE,54259200,89.7142857142857,2039-07-06
"1469",6.5,"Solar Photovoltaics",2324,2031-01-01,5,"Completed","Planning",TRUE,5443200,9,2031-03-05,TRUE,486,69.4285714285714,2032-07-03,TRUE,5702400,9.42857142857143,2032-09-07
"1470",6.7,"Solar Photovoltaics",5463,2031-01-01,5,"Completed","Planning",TRUE,16416000,27.1428571428571,2031-07-10,FALSE,313,44.7142857142857,2032-05-18,TRUE,5097600,8.42857142857143,2032-07-16
"1471",NA,"Wind Onshore",16547,2031-02-01,5,"Completed","Planning",TRUE,38361600,63.4285714285714,2032-04-20,FALSE,239,34.1428571428571,2032-12-15,TRUE,14428800,23.8571428571429,2033-05-31
"1472",0.9,"Wind Onshore",7402,2031-02-01,5,"Completed","Planning",TRUE,50284800,83.1428571428572,2032-09-05,TRUE,1069,152.714285714286,2035-08-10,TRUE,15638400,25.8571428571429,2036-02-07
"1473",9.2,"Wind Onshore",4081,2031-02-01,5,"Completed","Planning",TRUE,91584000,151.428571428571,2033-12-27,TRUE,1141,163,2037-02-10,TRUE,50716800,83.8571428571429,2038-09-20
"1474",9.2,"Wind Onshore",4185,2031-02-01,5,"Completed","Planning",TRUE,56851200,94,2032-11-20,TRUE,1069,152.714285714286,2035-10-25,TRUE,31536000,52.1428571428571,2036-10-24
"1475",21.8,"Solar Photovoltaics",5184,2031-02-01,5,"Completed","Planning",TRUE,13392000,22.1428571428571,2031-07-06,TRUE,313,44.7142857142857,2032-05-14,TRUE,5616000,9.28571428571429,2032-07-18
"1476",20,"Solar Photovoltaics",17260,2031-02-01,5,"Completed","Planning",TRUE,16070400,26.5714285714286,2031-08-06,TRUE,486,69.4285714285714,2032-12-04,TRUE,5702400,9.42857142857143,2033-02-08
"1477",NA,"Solar Photovoltaics",17417,2031-02-01,5,"Completed","Planning",FALSE,26006400,43,2031-11-29,TRUE,513,73.2857142857143,2033-04-25,TRUE,22377600,37,2034-01-09
"1478",11.5,"Wind Onshore",4220,2031-03-01,5,"Completed","Planning",FALSE,91584000,151.428571428571,2034-01-24,TRUE,809,115.571428571429,2036-04-12,TRUE,30067200,49.7142857142857,2037-03-26
"1479",0.3,"Wind Onshore",7645,2031-03-01,5,"Completed","Planning",TRUE,68774400,113.714285714286,2033-05-05,TRUE,1549,221.285714285714,2037-08-01,TRUE,32745600,54.1428571428571,2038-08-15
"1480",0.25,"Wind Onshore",8868,2031-03-01,5,"Completed","Planning",TRUE,5875200,9.71428571428572,2031-05-08,TRUE,860,122.857142857143,2033-09-14,TRUE,29635200,49,2034-08-23
"1481",30,"Wind Onshore",3167,2031-03-01,5,"Completed","Planning",TRUE,211420800,349.571428571429,2037-11-11,FALSE,987,141,2040-07-25,TRUE,23673600,39.1428571428571,2041-04-25
"1482",NA,"Wind Onshore",15152,2031-03-01,5,"Completed","Planning",TRUE,90892800,150.285714285714,2034-01-16,FALSE,752,107.428571428571,2036-02-07,TRUE,56937600,94.1428571428572,2037-11-27
"1483",6.5,"Solar Photovoltaics",5450,2031-03-01,5,"Completed","Planning",FALSE,20995200,34.7142857142857,2031-10-30,TRUE,495,70.7142857142857,2033-03-08,TRUE,8640000,14.2857142857143,2033-06-16
"1484",8.5,"Solar Photovoltaics",5952,2031-03-01,5,"Completed","Planning",TRUE,16934400,28,2031-09-13,TRUE,779,111.285714285714,2033-10-31,TRUE,5788800,9.57142857142857,2034-01-06
"1485",36.3,"Wind Onshore",6143,2031-04-01,5,"Completed","Planning",TRUE,152236800,251.714285714286,2036-01-27,TRUE,1895,270.714285714286,2041-04-05,TRUE,15638400,25.8571428571429,2041-10-03
"1486",13.8,"Wind Onshore",4237,2031-04-01,5,"Completed","Planning",TRUE,143510400,237.285714285714,2035-10-18,FALSE,1466,209.428571428571,2039-10-23,TRUE,28857600,47.7142857142857,2040-09-21
"1487",0.6,"Wind Onshore",17257,2031-04-01,5,"Completed","Planning",TRUE,27216000,45,2032-02-10,TRUE,422,60.2857142857143,2033-04-07,TRUE,31536000,52.1428571428571,2034-04-07
"1488",19.5,"Wind Onshore",3130,2031-04-01,5,"Completed","Planning",TRUE,42076800,69.5714285714286,2032-07-31,FALSE,1816,259.428571428571,2037-07-21,TRUE,27388800,45.2857142857143,2038-06-03
"1489",5,"Solar Photovoltaics",5205,2031-04-01,5,"Completed","Planning",FALSE,5443200,9,2031-06-03,TRUE,401,57.2857142857143,2032-07-08,TRUE,5788800,9.57142857142857,2032-09-13
"1490",6.7,"Solar Photovoltaics",5463,2031-04-01,5,"Completed","Planning",TRUE,16070400,26.5714285714286,2031-10-04,TRUE,528,75.4285714285714,2033-03-15,TRUE,9849600,16.2857142857143,2033-07-07
"1491",0.3,"Solar Photovoltaics",16620,2031-04-01,5,"Completed","Planning",TRUE,5443200,9,2031-06-03,TRUE,528,75.4285714285714,2032-11-12,TRUE,5616000,9.28571428571429,2033-01-16
"1492",0.9,"Wind Onshore",13670,2031-05-01,5,"Completed","Planning",TRUE,134697600,222.714285714286,2035-08-07,TRUE,398,56.8571428571429,2036-09-08,TRUE,33696000,55.7142857142857,2037-10-03
"1493",11.5,"Wind Onshore",4902,2031-05-01,5,"Completed","Planning",TRUE,94176000,155.714285714286,2034-04-25,TRUE,825,117.857142857143,2036-07-28,TRUE,5270400,8.71428571428572,2036-09-27
"1494",0.25,"Wind Onshore",8266,2031-05-01,5,"Completed","Planning",TRUE,13564800,22.4285714285714,2031-10-05,FALSE,1127,161,2034-11-05,TRUE,27388800,45.2857142857143,2035-09-18
"1495",9,"Wind Onshore",3168,2031-05-01,5,"Completed","Planning",TRUE,353980800,585.285714285714,2042-07-19,TRUE,1618,231.142857142857,2046-12-23,TRUE,19612800,32.4285714285714,2047-08-07
"1496",4.9,"Solar Photovoltaics",6002,2031-05-01,5,"Completed","Planning",TRUE,20822400,34.4285714285714,2031-12-28,TRUE,401,57.2857142857143,2033-02-01,TRUE,8899200,14.7142857142857,2033-05-15
"1497",2.5,"Solar Photovoltaics",16454,2031-05-01,5,"Completed","Planning",TRUE,9676800,16,2031-08-21,FALSE,779,111.285714285714,2033-10-08,TRUE,11318400,18.7142857142857,2034-02-16
"1498",3.5,"Solar Photovoltaics",18060,2031-05-01,5,"Completed","Planning",FALSE,16934400,28,2031-11-13,FALSE,503,71.8571428571428,2033-03-30,TRUE,6307200,10.4285714285714,2033-06-11
"1499",NA,"Wind Onshore",13667,2031-06-01,5,"Completed","Planning",TRUE,9072000,15,2031-09-14,TRUE,1542,220.285714285714,2035-12-04,TRUE,44323200,73.2857142857143,2037-04-30
"1500",0.3,"Wind Onshore",7931,2031-06-01,5,"Completed","Planning",TRUE,43200000,71.4285714285714,2032-10-13,TRUE,2339,334.142857142857,2039-03-10,TRUE,30067200,49.7142857142857,2040-02-21
"1501",2,"Wind Onshore",14132,2031-06-01,5,"Completed","Planning",TRUE,68688000,113.571428571429,2033-08-04,FALSE,66,9.42857142857143,2033-10-09,TRUE,41299200,68.2857142857143,2035-01-30
"1502",2,"Wind Onshore",3712,2031-06-01,5,"Completed","Planning",TRUE,15292800,25.2857142857143,2031-11-25,TRUE,1406,200.857142857143,2035-10-01,TRUE,16588800,27.4285714285714,2036-04-10
"1503",25.7,"Solar Photovoltaics",4954,2031-06-01,5,"Completed","Planning",TRUE,25488000,42.1428571428571,2032-03-22,FALSE,387,55.2857142857143,2033-04-13,TRUE,5788800,9.57142857142857,2033-06-19
"1504",3.8,"Solar Photovoltaics",1350,2031-06-01,5,"Completed","Planning",TRUE,10368000,17.1428571428571,2031-09-29,TRUE,387,55.2857142857143,2032-10-20,TRUE,8899200,14.7142857142857,2033-01-31
"1505",10.9,"Solar Photovoltaics",5439,2031-06-01,5,"Completed","Planning",TRUE,40435200,66.8571428571429,2032-09-11,FALSE,486,69.4285714285714,2034-01-10,TRUE,6307200,10.4285714285714,2034-03-24
"1506",0.3,"Wind Onshore",7672,2031-07-01,5,"Completed","Planning",TRUE,27216000,45,2032-05-11,TRUE,1816,259.428571428571,2037-05-01,TRUE,28857600,47.7142857142857,2038-03-31
"1507",0.3,"Wind Onshore",7612,2031-07-01,5,"Completed","Planning",TRUE,16416000,27.1428571428571,2032-01-07,TRUE,1182,168.857142857143,2035-04-03,TRUE,15638400,25.8571428571429,2035-10-01
"1508",15,"Wind Onshore",3933,2031-07-01,5,"Completed","Planning",TRUE,108691200,179.714285714286,2034-12-10,TRUE,736,105.142857142857,2036-12-15,TRUE,8726400,14.4285714285714,2037-03-26
"1509",2.3,"Wind Onshore",6154,2031-07-01,5,"Completed","Planning",FALSE,16416000,27.1428571428571,2032-01-07,TRUE,860,122.857142857143,2034-05-16,TRUE,65232000,107.857142857143,2036-06-09
"1510",0.7,"Solar Photovoltaics",17115,2031-07-01,5,"Completed","Planning",FALSE,21513600,35.5714285714286,2032-03-06,TRUE,494,70.5714285714286,2033-07-13,TRUE,6825600,11.2857142857143,2033-09-30
"1511",NA,"Solar Photovoltaics",17417,2031-07-01,5,"Completed","Planning",FALSE,10022400,16.5714285714286,2031-10-25,FALSE,646,92.2857142857143,2033-08-01,TRUE,2419200,4,2033-08-29
"1512",9,"Wind Onshore",6187,2031-08-01,5,"Completed","Planning",TRUE,42249600,69.8571428571429,2032-12-02,TRUE,1127,161,2036-01-03,TRUE,32140800,53.1428571428571,2037-01-09
"1513",0.25,"Wind Onshore",7635,2031-08-01,5,"Completed","Planning",TRUE,97632000,161.428571428571,2034-09-04,TRUE,1895,270.714285714286,2039-11-12,TRUE,17193600,28.4285714285714,2040-05-29
"1514",14,"Wind Onshore",2929,2031-08-01,5,"Completed","Planning",TRUE,304992000,504.285714285714,2041-03-31,TRUE,947,135.285714285714,2043-11-03,TRUE,37584000,62.1428571428571,2045-01-11
"1515",NA,"Solar Photovoltaics",16293,2031-08-01,5,"Completed","Planning",FALSE,56160000,92.8571428571429,2033-05-12,TRUE,513,73.2857142857143,2034-10-07,TRUE,8640000,14.2857142857143,2035-01-15
"1516",4.8,"Solar Photovoltaics",1296,2031-08-01,5,"Completed","Planning",TRUE,20304000,33.5714285714286,2032-03-23,TRUE,420,60,2033-05-17,TRUE,18316800,30.2857142857143,2033-12-15
"1517",0.25,"Wind Onshore",8237,2031-09-01,5,"Completed","Planning",TRUE,134697600,222.714285714286,2035-12-08,FALSE,1889,269.857142857143,2041-02-08,TRUE,78883200,130.428571428571,2043-08-10
"1518",NA,"Wind Onshore",8277,2031-09-01,5,"Completed","Planning",FALSE,143510400,237.285714285714,2036-03-19,TRUE,3267,466.714285714286,2045-02-27,TRUE,26352000,43.5714285714286,2045-12-29
"1519",0.6,"Wind Onshore",15438,2031-09-01,5,"Completed","Planning",FALSE,118886400,196.571428571429,2035-06-08,TRUE,1466,209.428571428571,2039-06-13,TRUE,28944000,47.8571428571429,2040-05-13
"1520",2,"Wind Onshore",4953,2031-09-01,5,"Completed","Planning",TRUE,134697600,222.714285714286,2035-12-08,TRUE,1428,204,2039-11-05,TRUE,44323200,73.2857142857143,2041-04-01
"1521",13.5,"Solar Photovoltaics",2236,2031-09-01,5,"Completed","Planning",FALSE,14601600,24.1428571428571,2032-02-17,TRUE,513,73.2857142857143,2033-07-14,TRUE,9849600,16.2857142857143,2033-11-05
"1522",6.2,"Solar Photovoltaics",5614,2031-09-01,5,"Completed","Planning",FALSE,2678400,4.42857142857143,2031-10-02,TRUE,563,80.4285714285714,2033-04-17,TRUE,8899200,14.7142857142857,2033-07-29
"1523",0.25,"Wind Onshore",13995,2031-10-01,5,"Completed","Planning",FALSE,20822400,34.4285714285714,2032-05-29,TRUE,66,9.42857142857143,2032-08-03,TRUE,54259200,89.7142857142857,2034-04-23
"1524",0.3,"Wind Onshore",8126,2031-10-01,5,"Completed","Planning",TRUE,38793600,64.1428571428571,2032-12-23,TRUE,2150,307.142857142857,2038-11-12,TRUE,15811200,26.1428571428571,2039-05-14
"1525",9,"Wind Onshore",6187,2031-10-01,5,"Completed","Planning",FALSE,267840000,442.857142857143,2040-03-27,TRUE,1889,269.857142857143,2045-05-29,TRUE,59356800,98.1428571428572,2047-04-16
"1526",4.1,"Solar Photovoltaics",6325,2031-10-01,5,"Completed","Planning",TRUE,29116800,48.1428571428571,2032-09-02,TRUE,879,125.571428571429,2035-01-29,TRUE,5270400,8.71428571428572,2035-03-31
"1527",5.1,"Solar Photovoltaics",2371,2031-10-01,5,"Completed","Planning",TRUE,25920000,42.8571428571429,2032-07-27,TRUE,387,55.2857142857143,2033-08-18,TRUE,9849600,16.2857142857143,2033-12-10
